,ambulance,car mirror,car wheel,ashcan,cab,convertible,fire engine,freight car,garbage truck,gas pump,mobile home,motor scooter,mountain bike,moving van,park bench,parking meter,passenger car,patio,police van,recreational vehicle,restaurant,school bus,schooner,snowmobile,sports car,streetcar,tobacco shop,trolleybus,viaduct,water tower,street sign,traffic light,geyser,lakeside,GeoID,"<$35,000","$35,000-$75,000","$75,000-$200,000",">$200,000",Median household 2019
10,0.0003169544070260599,0.004883159421297023,0.00018767380106510245,0.00016928305308283598,0.000262950888100022,0.0003691520651045721,0.0005055421206634492,0.0003929080867237644,0.00019091993090114556,0.0008068515135164489,0.0007876784366089851,0.00012109147155570099,0.0012874910316895694,0.0006209107195900287,0.0023068863924891048,0.00030090958716755267,0.00032566288518864894,0.002187452519137878,0.00020370051424833946,0.0008113797957776114,0.00016601413699390832,0.0003942962757719215,0.0008344996786036063,0.00026630592765286565,6.161552300909534e-05,0.00034396965565974824,0.0001598698836460244,0.0003689188706630375,0.0026828003901755437,0.003776146928430535,0.01945178664755076,0.004709223925601691,0.0005339607450878248,0.007755281667414238,13121010001,18.4,20.9,30.8,29.8,108197.0
11,0.0035908934587496333,0.0008576522877774551,0.00013389142441155855,0.002110020403051749,0.000606412917477428,0.00035350137841305695,0.007917570124845952,0.0017943369093700312,0.021189262850384694,0.0019600050218286924,0.19305513589642942,0.0003084014133492019,0.0003893075008818414,0.008882713664206676,0.0009617303367122076,0.0007263554643941461,0.00389413658194826,0.002193475366311759,0.008569440075120838,0.0055065287015168,0.0024219371807703283,0.0015346590662375093,4.5836923618480796e-05,0.00015485459073261154,3.351485247549135e-05,0.005608467370620929,0.00010035287095888634,0.10041307479150419,0.0011703048421622952,0.005049377599789295,0.004462558637897018,0.012989196315174922,0.0001000775829425038,0.007761251261399593,13121008500,64.2,22.2,13.6,0.0,24890.0
12,4.2079434933839366e-05,6.547805242007598e-05,0.000106448118458502,0.00032194069353863597,6.492686952697113e-05,3.948912490159273e-05,6.154684524517506e-05,6.410598143702373e-05,4.863215144723654e-05,8.548895129933953e-05,5.3512005251832306e-05,9.836415119934827e-05,9.605641389498487e-05,6.812751234974712e-05,6.403357838280499e-05,6.424300954677165e-05,1.687920121185016e-05,5.331161810318008e-05,7.252484920172719e-06,5.034928472014144e-05,2.0850287910434417e-05,9.252175368601456e-05,9.74522772594355e-05,0.00011097307287855074,2.3966491426108405e-05,2.733706969593186e-05,7.947597623569891e-05,5.796451659989543e-06,8.544159209122881e-05,0.00011792164877988398,0.00025630902382545173,0.0002430163585813716,0.00010022761853178963,0.00011900792014785111,13121007300,52.6,34.5,11.9,1.0,32044.0
13,0.0028751313220709562,0.00409141381533118,0.002180454834160628,0.002521305053960532,0.099965186935151,0.0010858998575713485,0.003656207656604238,0.0030454392654064577,0.021560115194006357,0.0008785737445577979,0.005590149667114019,0.0014565594574378338,0.00019150852926941297,0.1429545934079215,0.001192182245404183,0.005794829416117864,0.003153352314257063,0.00020928407388964843,0.006219461909495294,0.01001863343117293,7.345019957938348e-05,0.0019390053839742905,0.00014738842241968086,3.693171073848589e-05,0.000792701818227215,0.026575240397505695,3.424803844609414e-05,0.1851225640566554,0.0026508201569868106,0.008390312686969992,0.011968768769293092,0.017522301037388388,1.843655866196059e-05,0.00042902747736661695,13121000600,33.1,30.8,31.4,4.7,53686.0
14,4.2079434933839366e-05,6.547805242007598e-05,0.000106448118458502,0.00032194069353863597,6.492686952697113e-05,3.948912490159273e-05,6.154684524517506e-05,6.410598143702373e-05,4.863215144723654e-05,8.548895129933953e-05,5.3512005251832306e-05,9.836415119934827e-05,9.605641389498487e-05,6.812751234974712e-05,6.403357838280499e-05,6.424300954677165e-05,1.687920121185016e-05,5.331161810318008e-05,7.252484920172719e-06,5.034928472014144e-05,2.0850287910434417e-05,9.252175368601456e-05,9.74522772594355e-05,0.00011097307287855074,2.3966491426108405e-05,2.733706969593186e-05,7.947597623569891e-05,5.796451659989543e-06,8.544159209122881e-05,0.00011792164877988398,0.00025630902382545173,0.0002430163585813716,0.00010022761853178963,0.00011900792014785111,13121006700,59.5,21.0,18.7,0.8,25651.0
15,4.2079434933839366e-05,6.547805242007598e-05,0.000106448118458502,0.00032194069353863597,6.492686952697113e-05,3.948912490159273e-05,6.154684524517506e-05,6.410598143702373e-05,4.863215144723654e-05,8.548895129933953e-05,5.3512005251832306e-05,9.836415119934827e-05,9.605641389498487e-05,6.812751234974712e-05,6.403357838280499e-05,6.424300954677165e-05,1.687920121185016e-05,5.331161810318008e-05,7.252484920172719e-06,5.034928472014144e-05,2.0850287910434417e-05,9.252175368601456e-05,9.74522772594355e-05,0.00011097307287855074,2.3966491426108405e-05,2.733706969593186e-05,7.947597623569891e-05,5.796451659989543e-06,8.544159209122881e-05,0.00011792164877988398,0.00025630902382545173,0.0002430163585813716,0.00010022761853178963,0.00011900792014785111,13121007603,83.0,8.4,8.7,0.0,13456.0
16,0.0014214358125173021,0.001815773212001659,0.00043508712349193956,0.00371693055058131,0.0006066707055651932,0.0022609097347867646,0.00224110883573303,0.008800231153145432,0.005984439412713982,0.0014391435724974144,0.1867506210692227,0.0007194737520421768,0.003207375009878888,0.007145293056964874,0.01287035411951365,0.0019277311657788232,0.014515444345306605,0.011994578293524683,0.0007067594215186546,0.01726907747797668,0.001520162591987173,0.00536563932109857,0.00027061852506449213,0.0006763556160080952,0.0001337216348815673,0.010459963115863502,0.00012121014401600405,0.03949780756374821,0.004887413277174346,0.007386432262137532,0.011106118618045002,0.006594516686163843,0.004291597405426728,0.12993097011349164,13121010001,18.4,20.9,30.8,29.8,108197.0
17,0.0007669779006391764,0.01993442756429431,0.005649633551001898,0.0032093719455588143,0.0056723910456639715,0.19787819871271495,0.0011344491977069993,0.0018167421389989613,0.0030637143818239565,0.0009466812989558093,0.025905781920300797,0.005754534253355814,0.0025385648923474946,0.0023615885293111205,0.10194712786278615,0.022208294773008674,0.004044244396936847,0.013002657215110958,0.0005600357944786083,0.003184916926329606,0.0014489916393358726,0.003258726734202355,2.0566308847946857e-05,0.009293022802012274,0.045738646294580576,0.008277383360109525,3.2868067251001776e-05,0.00619020952944993,0.0007167244791617122,0.0006745963619323447,0.0026411619837745093,0.008740466972085414,0.0002517864998026198,0.07925849706225563,13121005300,19.9,14.1,46.6,19.4,102303.0
18,4.2079434933839366e-05,6.547805242007598e-05,0.000106448118458502,0.00032194069353863597,6.492686952697113e-05,3.948912490159273e-05,6.154684524517506e-05,6.410598143702373e-05,4.863215144723654e-05,8.548895129933953e-05,5.3512005251832306e-05,9.836415119934827e-05,9.605641389498487e-05,6.812751234974712e-05,6.403357838280499e-05,6.424300954677165e-05,1.687920121185016e-05,5.331161810318008e-05,7.252484920172719e-06,5.034928472014144e-05,2.0850287910434417e-05,9.252175368601456e-05,9.74522772594355e-05,0.00011097307287855074,2.3966491426108405e-05,2.733706969593186e-05,7.947597623569891e-05,5.796451659989543e-06,8.544159209122881e-05,0.00011792164877988398,0.00025630902382545173,0.0002430163585813716,0.00010022761853178963,0.00011900792014785111,13121000100,5.6,12.8,39.4,42.2,168396.0
19,0.003063679934712127,0.004581808403600007,0.0005702315975213423,0.002263387490529567,0.004970226000295952,0.0008814683751552366,0.0009302280595875345,0.005872302237548865,0.033168086141813546,0.0003018703928319155,0.023741717915982008,0.0031272344131139107,0.0018738890503300354,0.032232152472715825,0.00661734569894179,0.0006701016191072995,0.005832201815792359,0.0005483332495117565,0.0023364653025055304,0.029091809527017176,3.343839142644356e-05,0.00354677472023468,0.00022449742994012922,9.844660814906092e-05,0.0010569423320703208,0.01349799757826986,1.0103699707997293e-05,0.02052116228151135,0.0018078109096677508,0.0021829337420058437,0.006854822022432927,0.09377296095772181,0.0019790344691728023,0.01900730186025612,13121012000,63.4,28.1,6.3,2.2,27188.0
20,0.00037113726466486696,0.00808795715420274,8.42485214889166e-05,0.002727907645748928,0.0004621780481102178,0.0005485318652063143,0.0007088281145115616,0.011044937640690478,0.0014943247369956225,0.0008675189360474178,0.003687434218591079,0.0001356707552986336,0.0009713972794997972,0.005796930578071624,0.0520529878558591,0.006245881857466884,0.00152905001596082,0.0038156363007146865,0.0002946250624518143,0.003486281471850816,0.0001478967442380963,0.002113695038133301,0.0006327772625809303,0.00013183346618461655,6.516346195439837e-05,0.013537605060264468,0.00016348040924185625,0.0025979695783462375,0.00286916115146596,0.0020717217776109464,0.03321613883599639,0.002918406797107309,0.0007314535396290012,0.12986131443176419,13121009402,23.1,26.8,42.1,8.0,75088.0
21,0.0009173363223453634,0.0029857216868549585,0.0031128155267197144,0.0010636524748406373,0.004071412581936329,0.049362244781150366,0.0003026210288226139,0.0007508370799769182,0.0010500228208911722,0.0004899286341242259,0.0973665263154544,0.00013120898108809342,0.006886812727316283,0.00219078504233039,0.020780389255378395,0.0005939206112088868,0.001196500743390061,0.007733935308351647,0.0013960826343009103,0.004839363144128583,0.00023756589553158847,0.0005345443933038041,5.166474403495158e-05,0.0022379867682502663,0.0025690372054896216,0.0015500891422561835,1.0666398452485737e-05,0.0014891392529534642,0.0027459809789434075,0.0015851876960368827,0.0012711375893559307,0.00024118100373016205,0.0030845589535601903,0.14987921994179487,13121005200,16.9,16.8,42.8,23.4,111759.0
22,0.0002580851887614699,0.00013395037785812747,9.066722486750223e-05,0.00036956617623218335,2.2732900561095448e-05,0.0004728010062535759,0.0001368224257021211,0.00040670496309758164,0.0003598538096412085,0.00022961302784096915,0.020128887132159434,0.00010214624671789352,0.003799101192271337,0.0010596130141493632,0.004402538928843569,2.4478050249854277e-05,0.00038530990423168987,0.0022102123766671866,4.695820075539814e-05,0.002734735156991519,0.00016244318976532668,0.0003681681519083213,0.00011967605314566754,5.64416895940667e-05,2.9338492367969593e-05,0.0002849794509529602,5.011967459722655e-06,0.0004224835420245654,0.001070392823748989,0.0005077320838609012,0.0005624707955576014,5.040857558924472e-05,0.00373654503346188,0.35318566113710403,13121007100,63.0,23.9,13.1,0.0,25489.0
23,0.0010900543857133016,0.002505164113244973,0.001800356571948214,0.005316339345881715,0.0006279740373429377,0.003593077475670725,0.0007492357908631675,0.01614655097364448,0.002565197952208109,0.00048797609269968234,0.02759246714413166,0.0030618495802627876,0.001904763194033876,0.0045371081796474755,0.014573265914805233,0.0013015696094953455,0.006439316624891944,0.0029670547373825684,0.0005965676173218526,0.009015113377245143,0.00018799259578372585,0.0028982924559386447,0.00014203038699633908,0.00020357221632139044,0.0006652402771578636,0.0020660806621890515,7.225163267321477e-05,0.0021708655986003578,0.004420906654559076,0.01390780822839588,0.007665449113119394,0.005901267330045812,0.0014359024530676834,0.08734039450064301,13121006601,40.5,31.3,27.0,1.1,44250.0
24,4.2079434933839366e-05,6.547805242007598e-05,0.000106448118458502,0.00032194069353863597,6.492686952697113e-05,3.948912490159273e-05,6.154684524517506e-05,6.410598143702373e-05,4.863215144723654e-05,8.548895129933953e-05,5.3512005251832306e-05,9.836415119934827e-05,9.605641389498487e-05,6.812751234974712e-05,6.403357838280499e-05,6.424300954677165e-05,1.687920121185016e-05,5.331161810318008e-05,7.252484920172719e-06,5.034928472014144e-05,2.0850287910434417e-05,9.252175368601456e-05,9.74522772594355e-05,0.00011097307287855074,2.3966491426108405e-05,2.733706969593186e-05,7.947597623569891e-05,5.796451659989543e-06,8.544159209122881e-05,0.00011792164877988398,0.00025630902382545173,0.0002430163585813716,0.00010022761853178963,0.00011900792014785111,13121009802,6.3,15.3,32.4,46.0,165583.0
25,4.2079434933839366e-05,6.547805242007598e-05,0.000106448118458502,0.00032194069353863597,6.492686952697113e-05,3.948912490159273e-05,6.154684524517506e-05,6.410598143702373e-05,4.863215144723654e-05,8.548895129933953e-05,5.3512005251832306e-05,9.836415119934827e-05,9.605641389498487e-05,6.812751234974712e-05,6.403357838280499e-05,6.424300954677165e-05,1.687920121185016e-05,5.331161810318008e-05,7.252484920172719e-06,5.034928472014144e-05,2.0850287910434417e-05,9.252175368601456e-05,9.74522772594355e-05,0.00011097307287855074,2.3966491426108405e-05,2.733706969593186e-05,7.947597623569891e-05,5.796451659989543e-06,8.544159209122881e-05,0.00011792164877988398,0.00025630902382545173,0.0002430163585813716,0.00010022761853178963,0.00011900792014785111,13121009700,9.1,11.5,26.4,53.0,208750.0
26,0.0010669762850739062,0.003914682725735474,0.00018404958336759591,0.0027513751992955804,0.0004991563901057816,0.0015968506186254672,0.0010741385121946223,0.008771687040280085,0.004208012047456577,0.00045797930306434864,0.07816554652526975,0.000577446826355299,0.003980101042543538,0.004959823965691612,0.010606471041683108,0.0014429381990339607,0.007136848464142531,0.0026580977719277143,0.0014143660773697775,0.006936241639778018,0.00022655211978417356,0.0034917701123049483,4.9204585138795665e-05,0.0001514756304459297,0.00013138403755874606,0.004695004536188208,5.804281522614474e-05,0.11671026074327528,0.0032677175186108798,0.003531437816491234,0.005319645948475227,0.004809420235687867,0.0011614032009674702,0.25259799347259104,13121009601,7.1,30.2,43.7,19.0,107386.0
27,0.0011586803813088409,0.0005715574725400074,0.0001605624446483489,0.009281803504563868,0.00019487407349316754,0.0008707854174190288,0.0009077842678379966,0.003734148558578454,0.001547549901772527,0.005428974211099558,0.12434100380778546,0.0007368511303411651,0.0019897562087862752,0.005726700342734148,0.02050056858570315,0.0011601615624385886,0.0016727893348615908,0.012283169888178236,0.0002100233810296004,0.0042061844733325415,0.002458129077240301,0.0013779362498098635,5.073699722402125e-05,9.509538108432025e-05,4.668720977463181e-05,0.0019646313415933037,0.000306098369492247,0.009375787529052104,0.0030045547318877652,0.0056893048458732665,0.003923430893337354,0.0013676414137080428,0.00013808095081913052,0.060861626639962196,13121003100,29.8,26.5,31.8,11.9,62250.0
28,4.2079434933839366e-05,6.547805242007598e-05,0.000106448118458502,0.00032194069353863597,6.492686952697113e-05,3.948912490159273e-05,6.154684524517506e-05,6.410598143702373e-05,4.863215144723654e-05,8.548895129933953e-05,5.3512005251832306e-05,9.836415119934827e-05,9.605641389498487e-05,6.812751234974712e-05,6.403357838280499e-05,6.424300954677165e-05,1.687920121185016e-05,5.331161810318008e-05,7.252484920172719e-06,5.034928472014144e-05,2.0850287910434417e-05,9.252175368601456e-05,9.74522772594355e-05,0.00011097307287855074,2.3966491426108405e-05,2.733706969593186e-05,7.947597623569891e-05,5.796451659989543e-06,8.544159209122881e-05,0.00011792164877988398,0.00025630902382545173,0.0002430163585813716,0.00010022761853178963,0.00011900792014785111,13121008301,62.9,26.8,10.3,0.0,25060.0
29,0.0008452753227174981,0.000564273119380232,4.9784847078626626e-05,0.002544268802012084,0.0001752254552229715,0.00021256085028653615,0.00030402250376937445,0.0011556649333215319,0.001513281855295645,0.0003725812930497341,0.013883219129638746,0.00042874903829215327,0.020689046941697598,0.0030802038054389413,0.017699737276416272,0.0002350797508370306,0.0010147849752684124,0.0029014843748882413,0.000192674846061891,0.003011721681104973,0.0001562912389090343,0.0017277738006669097,6.49862191153261e-05,0.0006434958522731904,1.3990416277920303e-05,0.0041955511551350355,3.4879409838595166e-05,0.0036921395476383623,0.0023422105878125876,0.0011081961019954178,0.010756423420389183,0.0013609454972538515,0.0011634465627139434,0.1902296058833599,13121007001,54.8,35.0,9.2,1.0,29528.0
30,0.0015830969859962352,0.0023352774696832057,0.0013264048538985662,0.00447262468514964,0.013011944043682888,0.012007072687993059,0.0010235640293103643,0.010292003660651972,0.0055684483668301255,0.0016320864096996957,0.04612600513792131,0.00620645128947217,0.00039676824417256285,0.01961172952724155,0.0029438306228257716,0.005471140917507,0.007992688086233102,0.10786366841784911,0.0020769136754097417,0.006940538820344955,0.00336380056978669,0.0045932318607810885,0.0007829221904103179,0.00024031766133703059,0.002222909623014857,0.08900983121566242,0.0010682762999749684,0.006121828700997867,0.00029468357934092637,0.0007079377501213457,0.010661813023034483,0.005558027944061905,0.00023366153072856832,0.11481163336429745,13121009601,7.1,30.2,43.7,19.0,107386.0
31,4.2079434933839366e-05,6.547805242007598e-05,0.000106448118458502,0.00032194069353863597,6.492686952697113e-05,3.948912490159273e-05,6.154684524517506e-05,6.410598143702373e-05,4.863215144723654e-05,8.548895129933953e-05,5.3512005251832306e-05,9.836415119934827e-05,9.605641389498487e-05,6.812751234974712e-05,6.403357838280499e-05,6.424300954677165e-05,1.687920121185016e-05,5.331161810318008e-05,7.252484920172719e-06,5.034928472014144e-05,2.0850287910434417e-05,9.252175368601456e-05,9.74522772594355e-05,0.00011097307287855074,2.3966491426108405e-05,2.733706969593186e-05,7.947597623569891e-05,5.796451659989543e-06,8.544159209122881e-05,0.00011792164877988398,0.00025630902382545173,0.0002430163585813716,0.00010022761853178963,0.00011900792014785111,13121008700,52.8,34.6,9.8,2.8,33732.0
32,0.0014707111349707702,0.0028511241762316786,0.003185548206602107,0.0042992641174350865,0.0038023988918212126,0.020177750890070456,0.0003823741681117099,0.0008585472241975367,0.0020248083455953747,0.0021132200990905403,0.025526988261844963,0.0015136889069253812,0.011981802512309514,0.010480312215804588,0.03854687896091491,0.00425929867560626,0.0017979149706661701,0.020976507919840515,0.0016836637787491782,0.039075487075024284,0.0006659293089796847,0.0017154667220893316,4.6733029080314736e-05,0.0009004766752696014,0.0015739213141614528,0.0027619013417279348,4.7708348176911386e-05,0.004449836056664935,0.002349676040466875,0.0013933920417912304,0.0033259458941756748,0.0013211238765507005,0.0007857712043914944,0.19769822526723146,13121009801,20.9,16.9,17.2,44.9,125375.0
33,0.00019054465519730002,0.0007507521659135818,2.598042851786886e-05,0.0010696098470361903,0.00030265406371654535,0.0001310628138071479,0.00018864163575926796,0.0007827299268683419,0.0007906006239863927,0.0005116625216032844,0.003965307420003228,0.0013732333040934463,0.005537200981052592,0.0005454871043184539,0.01714192284271121,0.0014055871852178825,0.00046299733367050067,0.024226759225712158,9.974464774131775e-05,0.0006308560296020005,0.0002939248098527969,0.003777728030399885,6.158411815704312e-05,0.0001092227932986134,8.227967228435773e-06,0.0014734624564880505,3.378163643219523e-05,0.0077819772268412635,0.002665188909304561,0.001238641380041372,0.004692666232585907,0.002492221221473301,0.00033820394855865743,0.22229077690280974,13121000100,5.6,12.8,39.4,42.2,168396.0
34,0.00027540246628632303,0.0012498347823566291,0.00010565951470198343,0.001357297776849009,0.00011323998796797241,0.00042582266996760154,0.0002741043681453448,0.015258301747962832,0.0005717191825169721,0.00021320489940990228,0.01567202596925199,0.00019622343097580597,0.010083510525873862,0.0009125738288275898,0.1520884521305561,0.0007484104280592874,0.019354690215550363,0.008157449716236442,0.00016955296541709686,0.004375827178591862,0.00021278021267789882,0.0013372240573517047,4.6774504426139174e-05,0.0005431212503026472,3.2874978614927386e-05,0.0034863344917539507,2.2087974457463133e-05,0.001455847803299548,0.009242206142516807,0.0012563779018819332,0.0037586474791169167,0.0010116137491422705,0.003439187566982582,0.1803526971489191,13121010001,18.4,20.9,30.8,29.8,108197.0
35,4.2079434933839366e-05,6.547805242007598e-05,0.000106448118458502,0.00032194069353863597,6.492686952697113e-05,3.948912490159273e-05,6.154684524517506e-05,6.410598143702373e-05,4.863215144723654e-05,8.548895129933953e-05,5.3512005251832306e-05,9.836415119934827e-05,9.605641389498487e-05,6.812751234974712e-05,6.403357838280499e-05,6.424300954677165e-05,1.687920121185016e-05,5.331161810318008e-05,7.252484920172719e-06,5.034928472014144e-05,2.0850287910434417e-05,9.252175368601456e-05,9.74522772594355e-05,0.00011097307287855074,2.3966491426108405e-05,2.733706969593186e-05,7.947597623569891e-05,5.796451659989543e-06,8.544159209122881e-05,0.00011792164877988398,0.00025630902382545173,0.0002430163585813716,0.00010022761853178963,0.00011900792014785111,13121008800,13.7,23.9,42.7,19.7,103385.0
